,0,1,2
99,"assign the incident severity level  to ""critical"".",email,0
100,"assign the incident severity level  to ""critical"".",empty,0
101,"assign the incident severity level  to ""critical"".",fireEye,0
102,"assign the incident severity level  to ""critical"".",joe.security,0
103,"assign the incident severity level  to ""critical"".",machine learning,0
104,"assign the incident severity level  to ""critical"".",mcafee,0
105,"assign the incident severity level  to ""critical"".",mcafee.advanced.threat.defence,0
106,"assign the incident severity level  to ""critical"".",minemeld,0
107,"assign the incident severity level  to ""critical"".",na,1
108,"assign the incident severity level  to ""critical"".",paloAlto.network,0
109,"assign the incident severity level  to ""critical"".",sandbox.joe.security,0
110,"assign the incident severity level  to ""critical"".",sandbox.mcafee.advanced.threat.defence,0
111,"assign the incident severity level  to ""critical"".",source.user,0
112,"assign the incident severity level  to ""critical"".",source.user.email,0
113,"assign the incident severity level  to ""critical"".",username,0
114,"assign the incident severity level  to ""critical"".",war,0
115,"assign the incident severity level  to ""high"".",active,0
116,"assign the incident severity level  to ""high"".",available,0
117,"assign the incident severity level  to ""high"".",bitdam,0
118,"assign the incident severity level  to ""high"".",carbonblack,0
119,"assign the incident severity level  to ""high"".",checkpoint,0
120,"assign the incident severity level  to ""high"".",crowdstrike.falcon,0
121,"assign the incident severity level  to ""high"".",csirt.slack,0
122,"assign the incident severity level  to ""high"".",email,0
123,"assign the incident severity level  to ""high"".",empty,0
124,"assign the incident severity level  to ""high"".",fireEye,0
125,"assign the incident severity level  to ""high"".",joe.security,0
126,"assign the incident severity level  to ""high"".",machine learning,0
127,"assign the incident severity level  to ""high"".",mcafee,0
128,"assign the incident severity level  to ""high"".",mcafee.advanced.threat.defence,0
129,"assign the incident severity level  to ""high"".",minemeld,0
130,"assign the incident severity level  to ""high"".",na,1
131,"assign the incident severity level  to ""high"".",paloAlto.network,0
132,"assign the incident severity level  to ""high"".",sandbox.joe.security,0
133,"assign the incident severity level  to ""high"".",sandbox.mcafee.advanced.threat.defence,0
134,"assign the incident severity level  to ""high"".",source.user,0
135,"assign the incident severity level  to ""high"".",source.user.email,0
136,"assign the incident severity level  to ""high"".",username,0
137,"assign the incident severity level  to ""high"".",war,0
138,"assign the incident severity level  to ""low"".",active,0
139,"assign the incident severity level  to ""low"".",available,0
140,"assign the incident severity level  to ""low"".",bitdam,0
141,"assign the incident severity level  to ""low"".",carbonblack,0
142,"assign the incident severity level  to ""low"".",checkpoint,0
143,"assign the incident severity level  to ""low"".",crowdstrike.falcon,0
144,"assign the incident severity level  to ""low"".",csirt.slack,0
145,"assign the incident severity level  to ""low"".",email,0
146,"assign the incident severity level  to ""low"".",empty,0
147,"assign the incident severity level  to ""low"".",fireEye,0
148,"assign the incident severity level  to ""low"".",joe.security,0
149,"assign the incident severity level  to ""low"".",machine learning,0
150,"assign the incident severity level  to ""low"".",mcafee,0
151,"assign the incident severity level  to ""low"".",mcafee.advanced.threat.defence,0
152,"assign the incident severity level  to ""low"".",minemeld,0
153,"assign the incident severity level  to ""low"".",na,1
154,"assign the incident severity level  to ""low"".",paloAlto.network,0
155,"assign the incident severity level  to ""low"".",sandbox.joe.security,0
156,"assign the incident severity level  to ""low"".",sandbox.mcafee.advanced.threat.defence,0
157,"assign the incident severity level  to ""low"".",source.user,0
158,"assign the incident severity level  to ""low"".",source.user.email,0
159,"assign the incident severity level  to ""low"".",username,0
160,"assign the incident severity level  to ""low"".",war,0
161,"assign the incident severity level  to ""medium"".",active,0
162,"assign the incident severity level  to ""medium"".",available,0
163,"assign the incident severity level  to ""medium"".",bitdam,0
164,"assign the incident severity level  to ""medium"".",carbonblack,0
165,"assign the incident severity level  to ""medium"".",checkpoint,0
166,"assign the incident severity level  to ""medium"".",crowdstrike.falcon,0
167,"assign the incident severity level  to ""medium"".",csirt.slack,0
168,"assign the incident severity level  to ""medium"".",email,0
169,"assign the incident severity level  to ""medium"".",empty,0
170,"assign the incident severity level  to ""medium"".",fireEye,0
171,"assign the incident severity level  to ""medium"".",joe.security,0
172,"assign the incident severity level  to ""medium"".",machine learning,0
173,"assign the incident severity level  to ""medium"".",mcafee,0
174,"assign the incident severity level  to ""medium"".",mcafee.advanced.threat.defence,0
175,"assign the incident severity level  to ""medium"".",minemeld,0
176,"assign the incident severity level  to ""medium"".",na,1
177,"assign the incident severity level  to ""medium"".",paloAlto.network,0
178,"assign the incident severity level  to ""medium"".",sandbox.joe.security,0
179,"assign the incident severity level  to ""medium"".",sandbox.mcafee.advanced.threat.defence,0
180,"assign the incident severity level  to ""medium"".",source.user,0
181,"assign the incident severity level  to ""medium"".",source.user.email,0
182,"assign the incident severity level  to ""medium"".",username,0
183,"assign the incident severity level  to ""medium"".",war,0
184,assign the incident to an analyst based on the analyst’s organizational role.,active,0
185,assign the incident to an analyst based on the analyst’s organizational role.,available,0
186,assign the incident to an analyst based on the analyst’s organizational role.,bitdam,0
187,assign the incident to an analyst based on the analyst’s organizational role.,carbonblack,0
188,assign the incident to an analyst based on the analyst’s organizational role.,checkpoint,0
189,assign the incident to an analyst based on the analyst’s organizational role.,crowdstrike.falcon,0
190,assign the incident to an analyst based on the analyst’s organizational role.,csirt.slack,0
191,assign the incident to an analyst based on the analyst’s organizational role.,email,0
192,assign the incident to an analyst based on the analyst’s organizational role.,empty,0
193,assign the incident to an analyst based on the analyst’s organizational role.,fireEye,0
194,assign the incident to an analyst based on the analyst’s organizational role.,joe.security,0
195,assign the incident to an analyst based on the analyst’s organizational role.,machine learning,0
196,assign the incident to an analyst based on the analyst’s organizational role.,mcafee,0
197,assign the incident to an analyst based on the analyst’s organizational role.,mcafee.advanced.threat.defence,0
198,assign the incident to an analyst based on the analyst’s organizational role.,minemeld,0
199,assign the incident to an analyst based on the analyst’s organizational role.,na,1
200,assign the incident to an analyst based on the analyst’s organizational role.,paloAlto.network,0
201,assign the incident to an analyst based on the analyst’s organizational role.,sandbox.joe.security,0
202,assign the incident to an analyst based on the analyst’s organizational role.,sandbox.mcafee.advanced.threat.defence,0
203,assign the incident to an analyst based on the analyst’s organizational role.,source.user,0
204,assign the incident to an analyst based on the analyst’s organizational role.,source.user.email,0
205,assign the incident to an analyst based on the analyst’s organizational role.,username,0
206,assign the incident to an analyst based on the analyst’s organizational role.,war,0
207,auto-close this incident,active,0
208,auto-close this incident,available,0
209,auto-close this incident,bitdam,0
210,auto-close this incident,carbonblack,0
211,auto-close this incident,checkpoint,0
212,auto-close this incident,crowdstrike.falcon,0
213,auto-close this incident,csirt.slack,0
214,auto-close this incident,email,0
215,auto-close this incident,empty,0
216,auto-close this incident,fireEye,0
217,auto-close this incident,joe.security,0
218,auto-close this incident,machine learning,0
219,auto-close this incident,mcafee,0
220,auto-close this incident,mcafee.advanced.threat.defence,0
221,auto-close this incident,minemeld,0
222,auto-close this incident,na,1
223,auto-close this incident,paloAlto.network,0
224,auto-close this incident,sandbox.joe.security,0
225,auto-close this incident,sandbox.mcafee.advanced.threat.defence,0
226,auto-close this incident,source.user,0
227,auto-close this incident,source.user.email,0
228,auto-close this incident,username,0
229,auto-close this incident,war,0
230,block the external ips in the firewall,active,0
231,block the external ips in the firewall,available,0
232,block the external ips in the firewall,bitdam,0
233,block the external ips in the firewall,carbonblack,0
234,block the external ips in the firewall,checkpoint,0
235,block the external ips in the firewall,crowdstrike.falcon,0
236,block the external ips in the firewall,csirt.slack,0
237,block the external ips in the firewall,email,0
238,block the external ips in the firewall,empty,0
239,block the external ips in the firewall,fireEye,0
240,block the external ips in the firewall,joe.security,0
241,block the external ips in the firewall,machine learning,0
242,block the external ips in the firewall,mcafee,0
243,block the external ips in the firewall,mcafee.advanced.threat.defence,0
244,block the external ips in the firewall,minemeld,0
245,block the external ips in the firewall,na,1
246,block the external ips in the firewall,paloAlto.network,0
247,block the external ips in the firewall,sandbox.joe.security,0
248,block the external ips in the firewall,sandbox.mcafee.advanced.threat.defence,0
249,block the external ips in the firewall,source.user,0
250,block the external ips in the firewall,source.user.email,0
251,block the external ips in the firewall,username,0
252,block the external ips in the firewall,war,0
253,block the external ips in the proxy,active,0
254,block the external ips in the proxy,available,0
255,block the external ips in the proxy,bitdam,0
256,block the external ips in the proxy,carbonblack,0
257,block the external ips in the proxy,checkpoint,0
258,block the external ips in the proxy,crowdstrike.falcon,0
259,block the external ips in the proxy,csirt.slack,0
260,block the external ips in the proxy,email,0
261,block the external ips in the proxy,empty,0
262,block the external ips in the proxy,fireEye,0
263,block the external ips in the proxy,joe.security,0
264,block the external ips in the proxy,machine learning,0
265,block the external ips in the proxy,mcafee,0
266,block the external ips in the proxy,mcafee.advanced.threat.defence,0
267,block the external ips in the proxy,minemeld,0
268,block the external ips in the proxy,na,1
269,block the external ips in the proxy,paloAlto.network,0
270,block the external ips in the proxy,sandbox.joe.security,0
271,block the external ips in the proxy,sandbox.mcafee.advanced.threat.defence,0
272,block the external ips in the proxy,source.user,0
273,block the external ips in the proxy,source.user.email,0
274,block the external ips in the proxy,username,0
275,block the external ips in the proxy,war,0
276,block the ips using check point firewall.,active,0
277,block the ips using check point firewall.,available,0
278,block the ips using check point firewall.,bitdam,0
279,block the ips using check point firewall.,carbonblack,0
280,block the ips using check point firewall.,checkpoint,1
281,block the ips using check point firewall.,crowdstrike.falcon,0
282,block the ips using check point firewall.,csirt.slack,0
283,block the ips using check point firewall.,email,0
284,block the ips using check point firewall.,empty,0
285,block the ips using check point firewall.,fireEye,0
286,block the ips using check point firewall.,joe.security,0
287,block the ips using check point firewall.,machine learning,0
288,block the ips using check point firewall.,mcafee,0
289,block the ips using check point firewall.,mcafee.advanced.threat.defence,0
290,block the ips using check point firewall.,minemeld,0
291,block the ips using check point firewall.,na,0
292,block the ips using check point firewall.,paloAlto.network,0
293,block the ips using check point firewall.,sandbox.joe.security,0
294,block the ips using check point firewall.,sandbox.mcafee.advanced.threat.defence,0
295,block the ips using check point firewall.,source.user,0
296,block the ips using check point firewall.,source.user.email,0
297,block the ips using check point firewall.,username,0
298,block the ips using check point firewall.,war,0
299,block the ips using palo alto networks panorama.,active,0
300,block the ips using palo alto networks panorama.,available,0
301,block the ips using palo alto networks panorama.,bitdam,0
302,block the ips using palo alto networks panorama.,carbonblack,0
303,block the ips using palo alto networks panorama.,checkpoint,0
304,block the ips using palo alto networks panorama.,crowdstrike.falcon,0
305,block the ips using palo alto networks panorama.,csirt.slack,0
306,block the ips using palo alto networks panorama.,email,0
307,block the ips using palo alto networks panorama.,empty,0
308,block the ips using palo alto networks panorama.,fireEye,0
309,block the ips using palo alto networks panorama.,joe.security,0
310,block the ips using palo alto networks panorama.,machine learning,0
311,block the ips using palo alto networks panorama.,mcafee,0
312,block the ips using palo alto networks panorama.,mcafee.advanced.threat.defence,0
313,block the ips using palo alto networks panorama.,minemeld,0
314,block the ips using palo alto networks panorama.,na,0
315,block the ips using palo alto networks panorama.,paloAlto.network,1
316,block the ips using palo alto networks panorama.,sandbox.joe.security,0
317,block the ips using palo alto networks panorama.,sandbox.mcafee.advanced.threat.defence,0
318,block the ips using palo alto networks panorama.,source.user,0
319,block the ips using palo alto networks panorama.,source.user.email,0
320,block the ips using palo alto networks panorama.,username,0
321,block the ips using palo alto networks panorama.,war,0
322,block the ips using zscaler.,active,0
323,block the ips using zscaler.,available,0
324,block the ips using zscaler.,bitdam,0
325,block the ips using zscaler.,carbonblack,0
326,block the ips using zscaler.,checkpoint,0
327,block the ips using zscaler.,crowdstrike.falcon,0
328,block the ips using zscaler.,csirt.slack,0
329,block the ips using zscaler.,email,0
330,block the ips using zscaler.,empty,0
331,block the ips using zscaler.,fireEye,0
332,block the ips using zscaler.,joe.security,0
333,block the ips using zscaler.,machine learning,0
334,block the ips using zscaler.,mcafee,0
335,block the ips using zscaler.,mcafee.advanced.threat.defence,0
336,block the ips using zscaler.,minemeld,0
337,block the ips using zscaler.,na,1
338,block the ips using zscaler.,paloAlto.network,0
339,block the ips using zscaler.,sandbox.joe.security,0
340,block the ips using zscaler.,sandbox.mcafee.advanced.threat.defence,0
341,block the ips using zscaler.,source.user,0
342,block the ips using zscaler.,source.user.email,0
343,block the ips using zscaler.,username,0
344,block the ips using zscaler.,war,0
345,block the urls using zscaler.,active,0
346,block the urls using zscaler.,available,0
347,block the urls using zscaler.,bitdam,0
348,block the urls using zscaler.,carbonblack,0
349,block the urls using zscaler.,checkpoint,0
350,block the urls using zscaler.,crowdstrike.falcon,0
351,block the urls using zscaler.,csirt.slack,0
352,block the urls using zscaler.,email,0
353,block the urls using zscaler.,empty,0
354,block the urls using zscaler.,fireEye,0
355,block the urls using zscaler.,joe.security,0
356,block the urls using zscaler.,machine learning,0
357,block the urls using zscaler.,mcafee,0
358,block the urls using zscaler.,mcafee.advanced.threat.defence,0
359,block the urls using zscaler.,minemeld,0
360,block the urls using zscaler.,na,1
361,block the urls using zscaler.,paloAlto.network,0
362,block the urls using zscaler.,sandbox.joe.security,0
363,block the urls using zscaler.,sandbox.mcafee.advanced.threat.defence,0
364,block the urls using zscaler.,source.user,0
365,block the urls using zscaler.,source.user.email,0
366,block the urls using zscaler.,username,0
367,block the urls using zscaler.,war,0
368,change the properties of an incident,active,0
369,change the properties of an incident,available,0
370,change the properties of an incident,bitdam,0
371,change the properties of an incident,carbonblack,0
372,change the properties of an incident,checkpoint,0
373,change the properties of an incident,crowdstrike.falcon,0
374,change the properties of an incident,csirt.slack,0
375,change the properties of an incident,email,0
376,change the properties of an incident,empty,0
377,change the properties of an incident,fireEye,0
378,change the properties of an incident,joe.security,0
379,change the properties of an incident,machine learning,0
380,change the properties of an incident,mcafee,0
381,change the properties of an incident,mcafee.advanced.threat.defence,0
382,change the properties of an incident,minemeld,0
383,change the properties of an incident,na,1
384,change the properties of an incident,paloAlto.network,0
385,change the properties of an incident,sandbox.joe.security,0
386,change the properties of an incident,sandbox.mcafee.advanced.threat.defence,0
387,change the properties of an incident,source.user,0
388,change the properties of an incident,source.user.email,0
389,change the properties of an incident,username,0
390,change the properties of an incident,war,0
391,check email address,active,0
392,check email address,available,0
393,check email address,bitdam,0
394,check email address,carbonblack,0
395,check email address,checkpoint,0
396,check email address,crowdstrike.falcon,0
397,check email address,csirt.slack,0
398,check email address,email,0
399,check email address,empty,0
400,check email address,fireEye,0
401,check email address,joe.security,0
402,check email address,machine learning,0
403,check email address,mcafee,0
404,check email address,mcafee.advanced.threat.defence,0
405,check email address,minemeld,0
406,check email address,na,1
407,check email address,paloAlto.network,0
408,check email address,sandbox.joe.security,0
409,check email address,sandbox.mcafee.advanced.threat.defence,0
410,check email address,source.user,0
411,check email address,source.user.email,0
412,check email address,username,0
413,check email address,war,0
414,check for active directory instance,active,0
415,check for active directory instance,available,0
416,check for active directory instance,bitdam,0
417,check for active directory instance,carbonblack,0
418,check for active directory instance,checkpoint,0
419,check for active directory instance,crowdstrike.falcon,0
420,check for active directory instance,csirt.slack,0
421,check for active directory instance,email,0
422,check for active directory instance,empty,0
423,check for active directory instance,fireEye,0
424,check for active directory instance,joe.security,0
425,check for active directory instance,machine learning,0
426,check for active directory instance,mcafee,0
427,check for active directory instance,mcafee.advanced.threat.defence,0
428,check for active directory instance,minemeld,0
429,check for active directory instance,na,1
430,check for active directory instance,paloAlto.network,0
431,check for active directory instance,sandbox.joe.security,0
432,check for active directory instance,sandbox.mcafee.advanced.threat.defence,0
433,check for active directory instance,source.user,0
434,check for active directory instance,source.user.email,0
435,check for active directory instance,username,0
436,check for active directory instance,war,0
437,check operation status,active,0
438,check operation status,available,0
439,check operation status,bitdam,0
440,check operation status,carbonblack,0
441,check operation status,checkpoint,0
442,check operation status,crowdstrike.falcon,0
443,check operation status,csirt.slack,0
444,check operation status,email,0
445,check operation status,empty,0
446,check operation status,fireEye,0
447,check operation status,joe.security,0
448,check operation status,machine learning,0
449,check operation status,mcafee,0
450,check operation status,mcafee.advanced.threat.defence,0
451,check operation status,minemeld,0
452,check operation status,na,1
453,check operation status,paloAlto.network,0
454,check operation status,sandbox.joe.security,0
455,check operation status,sandbox.mcafee.advanced.threat.defence,0
456,check operation status,source.user,0
457,check operation status,source.user.email,0
458,check operation status,username,0
459,check operation status,war,0
460,check username to query,active,0
461,check username to query,available,0
462,check username to query,bitdam,0
463,check username to query,carbonblack,0
464,check username to query,checkpoint,0
465,check username to query,crowdstrike.falcon,0
466,check username to query,csirt.slack,0
467,check username to query,email,0
468,check username to query,empty,0
469,check username to query,fireEye,0
470,check username to query,joe.security,0
471,check username to query,machine learning,0
472,check username to query,mcafee,0
473,check username to query,mcafee.advanced.threat.defence,0
474,check username to query,minemeld,0
475,check username to query,na,1
476,check username to query,paloAlto.network,0
477,check username to query,sandbox.joe.security,0
478,check username to query,sandbox.mcafee.advanced.threat.defence,0
479,check username to query,source.user,0
480,check username to query,source.user.email,0
481,check username to query,username,0
482,check username to query,war,0
483,classify incident with qradar,active,0
484,classify incident with qradar,available,0
485,classify incident with qradar,bitdam,0
486,classify incident with qradar,carbonblack,0
487,classify incident with qradar,checkpoint,0
488,classify incident with qradar,crowdstrike.falcon,0
489,classify incident with qradar,csirt.slack,0
490,classify incident with qradar,email,0
491,classify incident with qradar,empty,0
492,classify incident with qradar,fireEye,0
493,classify incident with qradar,joe.security,0
494,classify incident with qradar,machine learning,0
495,classify incident with qradar,mcafee,0
496,classify incident with qradar,mcafee.advanced.threat.defence,0
497,classify incident with qradar,minemeld,0
498,classify incident with qradar,na,1
499,classify incident with qradar,paloAlto.network,0
500,classify incident with qradar,sandbox.joe.security,0
501,classify incident with qradar,sandbox.mcafee.advanced.threat.defence,0
502,classify incident with qradar,source.user,0
503,classify incident with qradar,source.user.email,0
504,classify incident with qradar,username,0
505,classify incident with qradar,war,0
506,classify incident with trendmicro,active,0
507,classify incident with trendmicro,available,0
508,classify incident with trendmicro,bitdam,0
509,classify incident with trendmicro,carbonblack,0
510,classify incident with trendmicro,checkpoint,0
511,classify incident with trendmicro,crowdstrike.falcon,0
512,classify incident with trendmicro,csirt.slack,0
513,classify incident with trendmicro,email,0
514,classify incident with trendmicro,empty,0
515,classify incident with trendmicro,fireEye,0
516,classify incident with trendmicro,joe.security,0
517,classify incident with trendmicro,machine learning,0
518,classify incident with trendmicro,mcafee,0
519,classify incident with trendmicro,mcafee.advanced.threat.defence,0
520,classify incident with trendmicro,minemeld,0
521,classify incident with trendmicro,na,1
522,classify incident with trendmicro,paloAlto.network,0
523,classify incident with trendmicro,sandbox.joe.security,0
524,classify incident with trendmicro,sandbox.mcafee.advanced.threat.defence,0
525,classify incident with trendmicro,source.user,0
526,classify incident with trendmicro,source.user.email,0
527,classify incident with trendmicro,username,0
528,classify incident with trendmicro,war,0
529,classify incident with vectra,active,0
530,classify incident with vectra,available,0
531,classify incident with vectra,bitdam,0
532,classify incident with vectra,carbonblack,0
533,classify incident with vectra,checkpoint,0
534,classify incident with vectra,crowdstrike.falcon,0
535,classify incident with vectra,csirt.slack,0
536,classify incident with vectra,email,0
537,classify incident with vectra,empty,0
538,classify incident with vectra,fireEye,0
539,classify incident with vectra,joe.security,0
540,classify incident with vectra,machine learning,0
541,classify incident with vectra,mcafee,0
542,classify incident with vectra,mcafee.advanced.threat.defence,0
543,classify incident with vectra,minemeld,0
544,classify incident with vectra,na,1
545,classify incident with vectra,paloAlto.network,0
546,classify incident with vectra,sandbox.joe.security,0
547,classify incident with vectra,sandbox.mcafee.advanced.threat.defence,0
548,classify incident with vectra,source.user,0
549,classify incident with vectra,source.user.email,0
550,classify incident with vectra,username,0
551,classify incident with vectra,war,0
552,close the current incident,active,0
553,close the current incident,available,0
554,close the current incident,bitdam,0
555,close the current incident,carbonblack,0
556,close the current incident,checkpoint,0
557,close the current incident,crowdstrike.falcon,0
558,close the current incident,csirt.slack,0
559,close the current incident,email,0
560,close the current incident,empty,0
561,close the current incident,fireEye,0
562,close the current incident,joe.security,0
563,close the current incident,machine learning,0
564,close the current incident,mcafee,0
565,close the current incident,mcafee.advanced.threat.defence,0
566,close the current incident,minemeld,0
567,close the current incident,na,1
568,close the current incident,paloAlto.network,0
569,close the current incident,sandbox.joe.security,0
570,close the current incident,sandbox.mcafee.advanced.threat.defence,0
571,close the current incident,source.user,0
572,close the current incident,source.user.email,0
573,close the current incident,username,0
574,close the current incident,war,0
575,close the investigation.,active,0
576,close the investigation.,available,0
577,close the investigation.,bitdam,0
578,close the investigation.,carbonblack,0
579,close the investigation.,checkpoint,0
580,close the investigation.,crowdstrike.falcon,0
581,close the investigation.,csirt.slack,0
582,close the investigation.,email,0
583,close the investigation.,empty,0
584,close the investigation.,fireEye,0
585,close the investigation.,joe.security,0
586,close the investigation.,machine learning,0
587,close the investigation.,mcafee,0
588,close the investigation.,mcafee.advanced.threat.defence,0
589,close the investigation.,minemeld,0
590,close the investigation.,na,1
591,close the investigation.,paloAlto.network,0
592,close the investigation.,sandbox.joe.security,0
593,close the investigation.,sandbox.mcafee.advanced.threat.defence,0
594,close the investigation.,source.user,0
595,close the investigation.,source.user.email,0
596,close the investigation.,username,0
597,close the investigation.,war,0
598,"create a phishing classifier using machine learning technique, based on email content",active,0
599,"create a phishing classifier using machine learning technique, based on email content",available,0
600,"create a phishing classifier using machine learning technique, based on email content",bitdam,0
601,"create a phishing classifier using machine learning technique, based on email content",carbonblack,0
602,"create a phishing classifier using machine learning technique, based on email content",checkpoint,0
603,"create a phishing classifier using machine learning technique, based on email content",crowdstrike.falcon,0
604,"create a phishing classifier using machine learning technique, based on email content",csirt.slack,0
605,"create a phishing classifier using machine learning technique, based on email content",email,0
606,"create a phishing classifier using machine learning technique, based on email content",empty,0
607,"create a phishing classifier using machine learning technique, based on email content",fireEye,0
608,"create a phishing classifier using machine learning technique, based on email content",joe.security,0
609,"create a phishing classifier using machine learning technique, based on email content",machine learning,1
610,"create a phishing classifier using machine learning technique, based on email content",mcafee,0
611,"create a phishing classifier using machine learning technique, based on email content",mcafee.advanced.threat.defence,0
612,"create a phishing classifier using machine learning technique, based on email content",minemeld,0
613,"create a phishing classifier using machine learning technique, based on email content",na,0
614,"create a phishing classifier using machine learning technique, based on email content",paloAlto.network,0
615,"create a phishing classifier using machine learning technique, based on email content",sandbox.joe.security,0
616,"create a phishing classifier using machine learning technique, based on email content",sandbox.mcafee.advanced.threat.defence,0
617,"create a phishing classifier using machine learning technique, based on email content",source.user,0
618,"create a phishing classifier using machine learning technique, based on email content",source.user.email,0
619,"create a phishing classifier using machine learning technique, based on email content",username,0
620,"create a phishing classifier using machine learning technique, based on email content",war,0
621,detonate the file in available sandboxes.,active,0
622,detonate the file in available sandboxes.,available,1
623,detonate the file in available sandboxes.,bitdam,0
624,detonate the file in available sandboxes.,carbonblack,0
625,detonate the file in available sandboxes.,checkpoint,0
626,detonate the file in available sandboxes.,crowdstrike.falcon,0
